iter	Passed	Remaining
1415	4913	168570
1416	4917	168591
1417	4921	168609
1418	4924	168611
1419	4927	168588
1420	4930	168565
1421	4933	168551
1422	4936	168529
1423	4939	168506
1424	4942	168483
1425	4947	168522
1426	4951	168547
1427	4955	168560
1428	4958	168537
1429	4961	168519
1430	4964	168495
1431	4967	168472
1432	4970	168450
1433	4973	168427
1434	4976	168409
1435	4980	168435
1436	4981	168357
1437	4986	168405
1438	4989	168384
1439	4992	168361
1440	4995	168339
1441	4998	168320
1442	5001	168299
1443	5004	168278
1444	5007	168259
1445	5011	168291
1446	5016	168308
1447	5019	168318
1448	5022	168297
1449	5025	168275
1450	5028	168258
1451	5031	168242
1452	5034	168221
1453	5037	168198
1454	5041	168189
1455	5045	168220
1456	5051	168296
1457	5054	168280
1458	5057	168259
1459	5060	168239
1460	5063	168218
1461	5066	168201
1462	5069	168183
1463	5072	168167
1464	5076	168193
1465	5081	168215
1466	5084	168215
1467	5087	168192
1468	5090	168174
1469	5093	168156
1470	5096	168136
1471	5099	168118
1472	5102	168112
1473	5107	168157
1474	5112	168195
1475	5115	168188
1476	5118	168169
1477	5121	168145
1478	5124	168121
1479	5127	168104
1480	5130	168087
1481	5133	168066
1482	5137	168064
1483	5141	168088
1484	5147	168166
1485	5150	168144
1486	5153	168127
1487	5156	168107
1488	5159	168088
1489	5162	168068
1490	5165	168045
1491	5168	168034
1492	5172	168066
1493	5178	168120
1494	5181	168101
1495	5184	168081
1496	5187	168061
1497	5190	168042
1498	5195	168099
1499	5199	168124
1500	5204	168154
1501	5209	168194
1502	5212	168184
1503	5215	168163
1504	5218	168141
1505	5221	168124
1506	5224	168104
1507	5226	168081
1508	5229	168060
1509	5234	168089
1510	5238	168114
1511	5243	168143
1512	5246	168125
1513	5249	168105
1514	5252	168087
1515	5255	168068
1516	5258	168045
1517	5260	168024
1518	5264	168018
1519	5268	168047
1520	5273	168090
1521	5276	168073
1522	5279	168053
1523	5282	168035
1524	5286	168031
1525	5289	168012
1526	5292	167991
1527	5295	167974
1528	5299	168002
1529	5303	168027
1530	5308	168045
1531	5310	168023
1532	5313	168002
1533	5316	167980
