,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,V,B,N,O,S,Zr,Homo,Weighted_AN,log_CT_CS
9Cr-048_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2063401553636948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-029_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.521442014423002
9Cr-051_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,-0.17882466223919788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.643546615592236
9Cr-036_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,-0.9080476825610495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7892773501447685
9Cr-054_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.569503797445516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.733525828897939
9Cr-065_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2063401553636948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-073_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.521442014423002
9Cr-074_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,-0.17882466223919788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.643546615592236
9Cr-073_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,-0.9080476825610495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7892773501447685
9Cr-028_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-069_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.521442014423002
9Cr-054_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,-0.9080476825610495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7892773501447685
9Cr-070_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1993553175546932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-028_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-079_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-046_2,-3.718398021017598,0.0,-2.2770620102310217,-5.046098934452317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0483999726341007,0.0,0.0,0.0,0.0,0.0,-29.333754197872928
9Cr-033_2,-3.718398021017598,0.0,-2.27706201023137,-5.046098934453004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4968885831724537,0.0,0.0,0.0,0.0,0.0,-23.551042576184813
9Cr-031_24,-4.059225294202177,0.0,-2.2770620102310217,-5.993405381499535,-5.025331730489615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4911979865985754,0.0,0.0,0.0,0.0,0.0,-46.3016966501561
9Cr-024_17,-4.059225294202177,0.0,-2.2770620102310217,-5.993405381499535,-5.025331730489615,0.0,0.0,0.0,0.5588307716921435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4911979865985754,0.0,0.0,0.0,0.0,0.0,-47.32381649054954
9Cr-051_9,-5.6681110952433515,0.0,-2.2770620102310217,-4.830610422571337,-5.025331730489047,0.0,0.0,0.0,0.5588307716923305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4911979865985754,0.0,0.0,0.0,0.0,0.0,19.28772385387621
9Cr-060_14,-4.059225294202177,0.0,-2.2770620102310217,-5.993405381499535,-5.025331730489047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4911979865985754,0.0,0.0,0.0,0.0,0.0,-10.021756916789478
9Cr-082_35,-4.059225294202177,0.0,-2.2770620102310217,-5.993405381499535,-5.025331730489047,0.0,0.0,0.0,0.5588307716923305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4911979865985754,0.0,0.0,0.0,0.0,0.0,17.401055060960758
9Cr-034_2,-5.6681110952433515,0.0,0.0,0.0,-5.025331730489047,0.0,0.0,6.759994708749903,-0.46772620931482944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4911979865985754,0.0,0.0,0.0,0.0,0.0,-55.20372461953556
9Cr-038_16,-5.6681110952433515,0.0,0.0,0.0,-2.6921757735141325,0.0,0.0,6.759994708749903,-0.46772620931482944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.18500653662295
9Cr-082_41,-1.988201669821122,0.0,0.0,0.0,-2.692175773514701,0.0,0.0,6.759994708748684,1.1072405422126135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.11363520211872
9Cr-047_2,0.9717288115509767,0.0,-0.3450895630088333,0.0,-2.6921757735141325,0.0,0.0,6.759994708749903,1.1072405422126135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.574818058211747
9Cr-035_43,5.174067997010782,0.0,-0.3450895630088333,0.0,-2.6921757735141325,0.0,0.0,6.759994708749903,1.7908911108990873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31646807103465
9Cr-073_20,-5.6681110952433515,0.0,-2.2770620102310217,-4.830610422571337,-5.025331730489047,0.0,0.0,0.0,0.5588307716923305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4911979865985754,0.0,0.0,0.0,0.0,0.0,19.28772385387621
9Cr-031_33,-5.6681110952433515,0.0,0.0,0.0,-2.6921757735141325,0.0,0.0,6.759994708749903,-0.46772620931482944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.18500653662295
9Cr-024_8,-1.988201669821122,0.0,0.0,0.0,-2.692175773514701,0.0,0.0,6.759994708748684,1.1072405422126135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.11363520211872
9Cr-079_52,5.174067997010782,0.0,-0.3450895630088333,0.0,-2.6921757735141325,0.0,0.0,6.759994708749903,1.7908911108990873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31646807103465
9Cr-027_15,5.954501845940515,0.0,-0.3450895630088333,0.0,-5.828683702857254,0.0,0.0,-2.1481595006466834,1.7908911108990873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226285402327095,0.0,0.0,0.0,0.0,0.0,-10.991924122393684
9Cr-067_16,3.851887712870635,0.0,-0.3450895630088333,3.9924190569126443,-5.828683702857254,0.0,0.0,-2.1481595006466834,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8457225970967854,0.0,0.0,0.0,0.0,0.0,-44.571574942924606
9Cr-051_16,4.733383040379365,0.0,-0.3450895630088333,3.9924190569123015,-5.828683702857254,0.0,0.0,-2.1481595006466834,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8457225970967854,0.0,0.0,0.0,0.0,0.0,-0.6340878853040725
9Cr-035_34,31.6783880613265,0.0,-0.3450895630088333,3.107807458670453,-5.828683702857254,0.0,0.0,0.0,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116375302520642,0.0,0.0,0.0,0.0,0.0,2.737371643755356
9Cr-048_9,40.70599761502418,0.0,0.6621514904806035,3.107807458670453,0.0,0.0,0.0,0.0,2.462407191815688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328312739386153,0.0,0.0,0.0,0.0,0.0,-24.509964231036328
9Cr-034_13,5.174067997010782,0.0,-0.3450895630088333,0.0,-2.6921757735141325,0.0,0.0,6.759994708749903,1.7908911108990873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31646807103465
9Cr-055_57,3.851887712870635,0.0,-0.3450895630088333,3.9924190569126443,-5.828683702857254,0.0,0.0,-2.1481595006466834,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8457225970967854,0.0,0.0,0.0,0.0,0.0,-44.571574942924606
9Cr-028_27,31.6783880613265,0.0,-0.3450895630088333,3.107807458670453,-5.828683702857254,0.0,0.0,0.0,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116375302520642,0.0,0.0,0.0,0.0,0.0,2.737371643755356
9Cr-082_4,40.70599761502418,0.0,0.6621514904806035,3.107807458670453,0.0,0.0,0.0,0.0,2.462407191815688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328312739386153,0.0,0.0,0.0,0.0,0.0,-24.509964231036328
9Cr-030_10,16.856281106972375,0.0,0.6621514904806035,-1.5338710256856667,0.0,0.0,0.0,-12.92772710718348,1.7082955131377957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.607242847356452,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-048_25,5.954501845940515,0.0,-0.3450895630088333,0.0,-5.828683702857254,0.0,0.0,-2.1481595006466834,1.7908911108990873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226285402327095,0.0,0.0,0.0,0.0,0.0,-10.991924122393684
9Cr-029_25,4.733383040379365,0.0,-0.3450895630088333,3.9924190569123015,-5.828683702857254,0.0,0.0,-2.1481595006466834,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8457225970967854,0.0,0.0,0.0,0.0,0.0,-0.6340878853040725
9Cr-052_15,31.6783880613265,0.0,-0.3450895630088333,3.107807458670453,-5.828683702857254,0.0,0.0,0.0,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116375302520642,0.0,0.0,0.0,0.0,0.0,2.737371643755356
9Cr-065_13,40.70599761502418,0.0,0.6621514904806035,3.107807458670453,0.0,0.0,0.0,0.0,2.462407191815688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328312739386153,0.0,0.0,0.0,0.0,0.0,-24.509964231036328
9Cr-038_8,15.004283450109083,0.0,0.6621514904806035,1.7612621044450096,0.0,0.0,0.0,-7.484545332058382,2.048919286379892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.121634995574533,0.0,0.0,0.0,0.0,0.0,-106.76572118436323
9Cr-075_10,16.856281106972375,0.0,0.6621514904806035,-1.5338710256856667,0.0,0.0,0.0,-12.92772710718348,1.7082955131377957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.607242847356452,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-076_10,15.019245474468015,0.0,0.3707945550327817,-0.3236860706251154,0.0,0.0,0.0,-8.984395378991648,1.7082955131377957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1498020804115137,0.0,0.0,0.0,0.0,0.0,-9.20087277931793
9Cr-037_1,14.093580865180344,0.0,0.6634018707268414,1.9260423834052725,0.0,0.0,0.0,-8.984395378991648,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,-14.141777507300544
9Cr-067_27,31.6783880613265,0.0,-0.3450895630088333,3.107807458670453,-5.828683702857254,0.0,0.0,0.0,1.4895078428115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116375302520642,0.0,0.0,0.0,0.0,0.0,2.737371643755356
9Cr-082_34,40.70599761502418,0.0,0.6621514904806035,3.107807458670453,0.0,0.0,0.0,0.0,2.462407191815688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328312739386153,0.0,0.0,0.0,0.0,0.0,-24.509964231036328
9Cr-029_1,16.856281106972375,0.0,0.6621514904806035,-1.5338710256856667,0.0,0.0,0.0,-12.92772710718348,1.7082955131377957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.607242847356452,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-053_3,15.019245474468015,0.0,0.3707945550327817,-0.3236860706251154,0.0,0.0,0.0,-8.984395378991648,1.7082955131377957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1498020804115137,0.0,0.0,0.0,0.0,0.0,-9.20087277931793
9Cr-046_23,14.093580865180344,0.0,0.6634018707268414,1.9260423834052725,0.0,0.0,0.0,-8.984395378991648,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,-14.141777507300544
9Cr-050_2,28.730507812263355,0.0,-1.0654550618991534,1.9260423834052725,0.0,0.0,0.0,0.0,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,16.31195061167777
9Cr-077_2,40.70599761502418,0.0,0.6621514904806035,3.107807458670453,0.0,0.0,0.0,0.0,2.462407191815688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328312739386153,0.0,0.0,0.0,0.0,0.0,-24.509964231036328
9Cr-079_18,16.856281106972375,0.0,0.6621514904806035,-1.5338710256856667,0.0,0.0,0.0,-12.92772710718348,1.7082955131377957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.607242847356452,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-055_55,15.019245474468015,0.0,0.3707945550327817,-0.3236860706251154,0.0,0.0,0.0,-8.984395378991648,1.7082955131377957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1498020804115137,0.0,0.0,0.0,0.0,0.0,-9.20087277931793
9Cr-035_51,14.093580865180344,0.0,0.6634018707268414,1.9260423834052725,0.0,0.0,0.0,-8.984395378991648,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,-14.141777507300544
9Cr-028_23,28.730507812263355,0.0,-1.0654550618991534,1.9260423834052725,0.0,0.0,0.0,0.0,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,16.31195061167777
9Cr-045_22,27.718476836702653,0.0,0.9547588061750116,0.0,0.0,0.0,0.0,0.0,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-062_29,28.730507812263355,0.0,-1.0654550618991534,1.9260423834052725,0.0,0.0,0.0,0.0,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,16.31195061167777
9Cr-079_44,27.718476836702653,0.0,0.9547588061750116,0.0,0.0,0.0,0.0,0.0,0.5599514297683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000264166437656,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-001_3,26.60156677779948,0.0,0.9547588061746631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-025_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.565802002907198
9Cr-024_2,0.0,0.0,-1.0096621101707608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.639651870733209
9Cr-059_48,0.0,0.0,-3.2832723638251453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.439185014794184
9Cr-027_7,0.0,0.0,-3.2832723638251453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.92723424656768
9Cr-064_9,0.0,0.0,-3.2832723638251453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.92723424656768
9Cr-059_5,0.0,0.0,0.2206976275234765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.822866024707894
9Cr-070_19,0.0,0.0,-0.32333967034207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.88640128002614
9Cr-052_23,0.0,0.0,-0.5440372978655507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.92616656489376
9Cr-077_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004684878400747323
9Cr-064_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3956822098354995
9Cr-060_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004684878400747323
9Cr-054_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3956822098354995
9Cr-044_2,0.0,0.0,0.24696070072747092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.185727056856609
9Cr-027_26,0.0,0.0,0.5901853547514723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.527181308568732
9Cr-062_16,0.0,0.0,-0.28691999540028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.483434302274503
9Cr-058_19,0.0,0.0,-0.7567041497936572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.565376760393159
9Cr-046_15,0.0,0.0,-0.7567041497936572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.325563225526
9Cr-068_6,0.0,0.0,0.5901853547514723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.527181308568732
9Cr-069_13,0.0,0.0,-0.28691999540028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.483434302274503
9Cr-053_16,0.0,0.0,-0.7567041497936572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.325563225526
9Cr-037_11,0.0,0.0,-0.6705583868175458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-050_23,0.0,0.0,-3.460657601506847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0313832741919
9Cr-047_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.344927623902244
9Cr-049_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.68859219683665
9Cr-072_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.60622226348314
9Cr-052_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.7119630789294
9Cr-031_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.588206888429628
9Cr-066_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.7119630789294
9Cr-038_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.588206888429628
9Cr-063_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.818224686769964
9Cr-036_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.762526083677756
9Cr-061_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1842869316508176
9Cr-028_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4139639060488904
9Cr-038_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4139639060488904
9Cr-038_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1842869316508176
9Cr-059_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4139639060488904
9Cr-055_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.254737360546204
9Cr-036_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.254737360546204
9Cr-038_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.254737360546204
9Cr-074_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212155201788577
9Cr-031_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.087465852049995
9Cr-082_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.891690259961037
9Cr-060_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.62235168401889
9Cr-037_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.62235168401889
9Cr-071_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-072_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.14050443628123
9Cr-051_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-032_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212155201788577
9Cr-071_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212155201788577
